income,age,sex,occupation
<=50K,40,Female,Other-service
>50K,37,Male,Exec-managerial
<=50K,39,Male,Craft-repair
<=50K,31,Male,Craft-repair
>50K,61,Female,Prof-specialty
<=50K,26,Female,Adm-clerical
<=50K,46,Male,Sales
<=50K,26,Female,Prof-specialty
>50K,48,Male,Prof-specialty
<=50K,34,Male,Transport-moving
<=50K,34,Female,Adm-clerical
>50K,59,Male,Other-service
<=50K,34,Female,Prof-specialty
>50K,49,Female,Exec-managerial
<=50K,18,Female,Adm-clerical
<=50K,43,Male,Farming-fishing
<=50K,48,Male,Exec-managerial
<=50K,28,Male,Exec-managerial
<=50K,33,Male,Machine-op-inspct
<=50K,24,Female,Sales
<=50K,21,Male,Handlers-cleaners
<=50K,17,Male,Sales
>50K,39,Male,Farming-fishing
<=50K,29,Male,Prof-specialty
>50K,44,Male,Exec-managerial
<=50K,24,Male,Transport-moving
>50K,71,Male,Sales
>50K,51,Male,Sales
<=50K,55,Male,Other-service
>50K,41,Male,Exec-managerial
<=50K,23,Female,Handlers-cleaners
<=50K,38,Female,Adm-clerical
>50K,39,Male,Transport-moving
<=50K,19,Female,Adm-clerical
<=50K,49,Female,Machine-op-inspct
>50K,32,Male,Adm-clerical
<=50K,27,Male,Craft-repair
>50K,38,Male,Sales
<=50K,33,Female,Craft-repair
<=50K,63,Male,?
<=50K,23,Male,Exec-managerial
<=50K,33,Male,Craft-repair
<=50K,54,Male,Sales
<=50K,29,Female,Tech-support
<=50K,48,Female,?
<=50K,35,Male,Exec-managerial
<=50K,28,Female,Adm-clerical
>50K,37,Male,Prof-specialty
>50K,42,Male,Farming-fishing
<=50K,40,Male,Prof-specialty
<=50K,47,Male,Sales
<=50K,22,Female,Exec-managerial
>50K,30,Male,Exec-managerial
<=50K,28,Male,Tech-support
<=50K,63,Male,Other-service
<=50K,51,Male,Craft-repair
<=50K,22,Female,Handlers-cleaners
<=50K,27,Male,?
<=50K,35,Male,Sales
<=50K,46,Female,Machine-op-inspct
<=50K,37,Male,Machine-op-inspct
<=50K,24,Male,Prof-specialty
<=50K,37,Male,Handlers-cleaners
<=50K,53,Male,Tech-support
<=50K,27,Male,Sales
<=50K,38,Male,Craft-repair
<=50K,53,Male,Farming-fishing
<=50K,34,Male,Craft-repair
<=50K,23,Male,Sales
>50K,39,Male,Exec-managerial
<=50K,43,Female,Prof-specialty
>50K,67,Male,Exec-managerial
<=50K,81,Male,Exec-managerial
<=50K,21,Male,Other-service
<=50K,23,Male,Sales
<=50K,25,Male,Transport-moving
<=50K,42,Female,Machine-op-inspct
<=50K,38,Female,Adm-clerical
<=50K,64,Male,?
<=50K,32,Male,Machine-op-inspct
<=50K,37,Male,Machine-op-inspct
>50K,51,Male,Exec-managerial
<=50K,22,Female,Sales
<=50K,33,Female,Priv-house-serv
<=50K,42,Male,Machine-op-inspct
<=50K,19,Female,?
<=50K,51,Male,Other-service
<=50K,23,Female,Adm-clerical
>50K,37,Male,Machine-op-inspct
>50K,37,Male,Craft-repair
<=50K,47,Female,Prof-specialty
>50K,41,Male,Prof-specialty
<=50K,33,Male,Craft-repair
>50K,31,Male,Sales
<=50K,31,Female,Other-service
<=50K,35,Male,Machine-op-inspct
>50K,38,Male,Exec-managerial
<=50K,18,Female,Other-service
<=50K,20,Male,Machine-op-inspct
<=50K,54,Female,Exec-managerial
<=50K,40,Female,Adm-clerical
>50K,36,Female,Exec-managerial
<=50K,43,Male,Craft-repair
<=50K,44,Male,Farming-fishing
>50K,44,Female,Prof-specialty
>50K,43,Male,Exec-managerial
<=50K,51,Female,Other-service
<=50K,18,Female,Other-service
<=50K,51,Male,Exec-managerial
<=50K,41,Male,Craft-repair
>50K,44,Male,Sales
<=50K,33,Male,Transport-moving
>50K,33,Male,Exec-managerial
>50K,42,Male,Exec-managerial
<=50K,25,Male,Prof-specialty
<=50K,32,Female,Machine-op-inspct
<=50K,32,Male,Craft-repair
<=50K,36,Female,Exec-managerial
<=50K,28,Male,Transport-moving
<=50K,20,Female,Other-service
>50K,35,Male,Sales
<=50K,55,Male,Craft-repair
>50K,48,Male,Exec-managerial
<=50K,36,Female,?
>50K,34,Male,Craft-repair
<=50K,28,Female,Tech-support
>50K,67,Male,Exec-managerial
<=50K,37,Male,Craft-repair
<=50K,44,Male,Transport-moving
<=50K,25,Female,Sales
<=50K,21,Female,Exec-managerial
>50K,40,Male,Prof-specialty
<=50K,78,Female,Other-service
<=50K,34,Male,Handlers-cleaners
<=50K,49,Female,Adm-clerical
<=50K,22,Female,Adm-clerical
<=50K,23,Female,?
<=50K,60,Male,Farming-fishing
>50K,45,Male,Protective-serv
<=50K,63,Female,Other-service
<=50K,41,Female,Craft-repair
<=50K,47,Female,Adm-clerical
<=50K,44,Male,Craft-repair
<=50K,51,Female,Prof-specialty
<=50K,46,Male,Sales
<=50K,41,Male,Machine-op-inspct
<=50K,50,Male,Craft-repair
>50K,47,Male,Adm-clerical
<=50K,35,Male,Exec-managerial
>50K,56,Male,Exec-managerial
<=50K,45,Male,Prof-specialty
>50K,48,Male,Exec-managerial
<=50K,40,Male,Machine-op-inspct
>50K,39,Male,Exec-managerial
<=50K,20,Male,Other-service
>50K,50,Male,Prof-specialty
>50K,38,Female,Prof-specialty
<=50K,23,Female,Prof-specialty
<=50K,31,Male,Other-service
<=50K,58,Male,Adm-clerical
<=50K,66,Male,Machine-op-inspct
>50K,39,Male,Exec-managerial
>50K,54,Male,Craft-repair
<=50K,26,Male,Sales
<=50K,51,Female,Machine-op-inspct
<=50K,34,Male,Transport-moving
>50K,50,Male,Machine-op-inspct
>50K,42,Male,Prof-specialty
<=50K,38,Male,Prof-specialty
<=50K,48,Male,Handlers-cleaners
>50K,33,Female,Tech-support
<=50K,51,Female,Other-service
<=50K,22,Male,Craft-repair
<=50K,19,Male,?
<=50K,41,Male,Craft-repair
>50K,48,Male,Prof-specialty
<=50K,42,Female,Sales
<=50K,34,Male,Other-service
<=50K,23,Female,Machine-op-inspct
<=50K,56,Male,Other-service
<=50K,30,Male,Prof-specialty
>50K,45,Male,Exec-managerial
<=50K,48,Female,Adm-clerical
<=50K,48,Male,Sales
<=50K,31,Female,Adm-clerical
<=50K,20,Male,Other-service
<=50K,27,Male,Sales
<=50K,32,Female,Other-service
<=50K,76,Male,?
<=50K,19,Male,?
<=50K,66,Male,Exec-managerial
<=50K,37,Male,Other-service
<=50K,34,Female,Priv-house-serv
<=50K,34,Female,?
<=50K,90,Female,Other-service
<=50K,23,Female,Machine-op-inspct
<=50K,43,Female,Adm-clerical
>50K,44,Male,Exec-managerial
<=50K,24,Female,Tech-support
<=50K,28,Male,Prof-specialty
<=50K,64,Female,?
<=50K,23,Male,Other-service
<=50K,20,Female,Sales
>50K,36,Male,Prof-specialty
<=50K,61,Male,Machine-op-inspct
>50K,53,Male,Sales
>50K,30,Male,Adm-clerical
>50K,52,Male,Sales
<=50K,38,Male,Craft-repair
<=50K,32,Male,Sales
<=50K,30,Male,Transport-moving
<=50K,41,Female,Craft-repair
>50K,49,Male,Prof-specialty
>50K,45,Male,Craft-repair
<=50K,43,Male,Exec-managerial
<=50K,61,Male,Machine-op-inspct
<=50K,54,Male,Other-service
<=50K,34,Female,Other-service
>50K,49,Male,Sales
<=50K,38,Male,Other-service
>50K,35,Male,Prof-specialty
<=50K,36,Male,Transport-moving
<=50K,30,Male,Exec-managerial
<=50K,36,Female,Tech-support
<=50K,22,Female,Prof-specialty
>50K,38,Male,Craft-repair
>50K,37,Male,Craft-repair
>50K,48,Female,Prof-specialty
<=50K,17,Male,Adm-clerical
<=50K,19,Male,Craft-repair
<=50K,27,Female,Sales
<=50K,22,Male,Sales
<=50K,49,Male,Craft-repair
>50K,43,Female,Prof-specialty
<=50K,43,Female,Prof-specialty
<=50K,19,Female,Exec-managerial
<=50K,58,Male,Farming-fishing
>50K,41,Male,Protective-serv
<=50K,31,Male,Adm-clerical
<=50K,30,Male,Transport-moving
<=50K,32,Male,Protective-serv
<=50K,29,Male,Exec-managerial
>50K,42,Male,Exec-managerial
<=50K,38,Male,Craft-repair
>50K,41,Male,Prof-specialty
>50K,44,Male,Sales
<=50K,31,Male,Prof-specialty
<=50K,34,Male,Craft-repair
<=50K,21,Male,Adm-clerical
<=50K,22,Male,Prof-specialty
<=50K,62,Male,Machine-op-inspct
<=50K,19,Female,?
>50K,29,Female,Sales
<=50K,43,Female,Prof-specialty
<=50K,68,Male,?
>50K,45,Male,Machine-op-inspct
<=50K,39,Male,Exec-managerial
<=50K,41,Male,Exec-managerial
>50K,34,Female,Prof-specialty
<=50K,34,Female,Adm-clerical
<=50K,31,Male,Prof-specialty
<=50K,29,Male,Handlers-cleaners
>50K,41,Male,Craft-repair
<=50K,41,Male,Transport-moving
>50K,35,Male,Sales
>50K,33,Female,Sales
<=50K,37,Male,Adm-clerical
<=50K,69,Female,Sales
<=50K,34,Female,Handlers-cleaners
>50K,60,Male,Machine-op-inspct
<=50K,36,Male,Craft-repair
<=50K,41,Male,Transport-moving
>50K,58,Female,Prof-specialty
<=50K,53,Male,Prof-specialty
<=50K,29,Male,Tech-support
<=50K,45,Female,Tech-support
<=50K,34,Male,Exec-managerial
<=50K,36,Male,Tech-support
<=50K,48,Female,Other-service
<=50K,20,Female,Adm-clerical
>50K,35,Male,Transport-moving
<=50K,63,Male,Handlers-cleaners
<=50K,41,Male,Other-service
<=50K,28,Male,Prof-specialty
<=50K,30,Female,Machine-op-inspct
<=50K,34,Female,?
<=50K,31,Female,Other-service
<=50K,37,Female,Adm-clerical
<=50K,42,Male,?
>50K,31,Male,Exec-managerial
>50K,46,Male,Exec-managerial
>50K,35,Male,Adm-clerical
<=50K,27,Male,Craft-repair
<=50K,41,Male,Craft-repair
<=50K,19,Female,Other-service
<=50K,20,Male,Sales
<=50K,59,Female,Sales
<=50K,40,Male,Other-service
<=50K,56,Male,Sales
>50K,33,Male,Prof-specialty
<=50K,30,Female,Exec-managerial
<=50K,46,Male,Machine-op-inspct
>50K,61,Male,Exec-managerial
>50K,50,Male,Exec-managerial
<=50K,25,Male,Other-service
<=50K,40,Female,Adm-clerical
<=50K,24,Male,?
<=50K,51,Male,Craft-repair
<=50K,43,Male,Protective-serv
<=50K,34,Male,Farming-fishing
>50K,46,Male,Exec-managerial
>50K,28,Female,Prof-specialty
<=50K,26,Male,Transport-moving
<=50K,20,Male,Handlers-cleaners
<=50K,44,Male,Craft-repair
<=50K,51,Male,Transport-moving
>50K,33,Male,Sales
>50K,54,Male,Tech-support
>50K,50,Female,Prof-specialty
<=50K,33,Female,Adm-clerical
>50K,65,Male,Adm-clerical
<=50K,22,Female,?
<=50K,88,Male,Prof-specialty
<=50K,40,Male,Transport-moving
<=50K,51,Female,Adm-clerical
<=50K,50,Female,Other-service
>50K,25,Male,Farming-fishing
<=50K,20,Male,Other-service
<=50K,47,Male,Other-service
>50K,58,Male,?
<=50K,22,Female,Adm-clerical
>50K,50,Male,Prof-specialty
<=50K,47,Female,Adm-clerical
<=50K,24,Male,Other-service
>50K,50,Male,?
>50K,40,Female,Exec-managerial
<=50K,36,Male,Prof-specialty
<=50K,32,Male,Adm-clerical
<=50K,44,Male,Craft-repair
<=50K,51,Male,?
<=50K,59,Female,Exec-managerial
<=50K,65,Male,Craft-repair
<=50K,24,Female,Adm-clerical
<=50K,27,Male,Prof-specialty
<=50K,51,Male,Other-service
>50K,48,Male,Craft-repair
<=50K,39,Male,Transport-moving
<=50K,28,Male,Tech-support
<=50K,19,Female,Other-service
<=50K,49,Female,Prof-specialty
<=50K,51,Male,Prof-specialty
<=50K,59,Male,Prof-specialty
<=50K,18,Female,Machine-op-inspct
<=50K,50,Male,Craft-repair
>50K,45,Male,Adm-clerical
>50K,30,Male,Prof-specialty
<=50K,37,Male,Craft-repair
>50K,44,Male,Other-service
<=50K,33,Male,Craft-repair
>50K,61,Male,Sales
<=50K,61,Male,Protective-serv
>50K,38,Male,Sales
<=50K,22,Male,?
<=50K,36,Male,Machine-op-inspct
>50K,44,Male,Sales
<=50K,37,Male,Adm-clerical
<=50K,31,Female,Craft-repair
>50K,54,Male,Prof-specialty
<=50K,20,Male,Other-service
>50K,63,Female,?
>50K,48,Male,Craft-repair
<=50K,33,Female,?
<=50K,31,Male,Exec-managerial
>50K,38,Male,Prof-specialty
>50K,45,Male,Craft-repair
<=50K,48,Male,Craft-repair
<=50K,53,Male,Craft-repair
<=50K,55,Female,Adm-clerical
>50K,38,Male,Transport-moving
<=50K,29,Female,Adm-clerical
>50K,36,Male,Prof-specialty
<=50K,42,Male,Farming-fishing
<=50K,50,Female,Adm-clerical
<=50K,75,Male,Prof-specialty
>50K,46,Male,Prof-specialty
<=50K,52,Female,Adm-clerical
<=50K,27,Female,Adm-clerical
<=50K,43,Male,Craft-repair
<=50K,31,Female,Other-service
<=50K,23,Female,Sales
<=50K,34,Female,Sales
<=50K,41,Female,Sales
<=50K,31,Female,Other-service
<=50K,42,Female,Adm-clerical
>50K,35,Male,Prof-specialty
<=50K,55,Female,Adm-clerical
<=50K,36,Female,Exec-managerial
>50K,65,Male,Exec-managerial
<=50K,38,Male,Other-service
<=50K,62,Female,Other-service
>50K,54,Male,Prof-specialty
<=50K,49,Male,Adm-clerical
<=50K,34,Female,Adm-clerical
<=50K,32,Female,Handlers-cleaners
>50K,51,Male,Exec-managerial
<=50K,48,Male,Exec-managerial
<=50K,30,Male,Adm-clerical
<=50K,52,Female,Adm-clerical
<=50K,28,Male,Transport-moving
<=50K,29,Male,Craft-repair
<=50K,38,Female,Adm-clerical
>50K,57,Male,Sales
>50K,43,Male,Prof-specialty
<=50K,37,Male,Adm-clerical
<=50K,30,Male,Craft-repair
>50K,53,Male,Transport-moving
<=50K,69,Female,?
<=50K,73,Female,Other-service
<=50K,22,Male,Craft-repair
<=50K,31,Female,Sales
>50K,38,Male,Prof-specialty
<=50K,50,Male,Craft-repair
<=50K,37,Male,Adm-clerical
<=50K,44,Male,Protective-serv
<=50K,47,Female,Exec-managerial
<=50K,27,Male,Other-service
<=50K,28,Female,Other-service
<=50K,25,Female,Tech-support
<=50K,20,Female,Other-service
>50K,51,Male,Adm-clerical
>50K,46,Male,Sales
>50K,67,Male,Protective-serv
<=50K,47,Male,Transport-moving
<=50K,42,Male,Sales
<=50K,52,Male,Sales
>50K,42,Female,Prof-specialty
>50K,65,Male,?
<=50K,21,Male,Farming-fishing
>50K,50,Female,Adm-clerical
<=50K,46,Male,Transport-moving
>50K,47,Male,Sales
<=50K,57,Male,Other-service
<=50K,37,Male,Exec-managerial
<=50K,50,Male,Craft-repair
<=50K,58,Male,?
<=50K,63,Female,Other-service
<=50K,39,Male,Transport-moving
<=50K,46,Male,Prof-specialty
<=50K,36,Male,Handlers-cleaners
<=50K,26,Male,Craft-repair
<=50K,21,Male,Other-service
<=50K,41,Male,Tech-support
<=50K,44,Male,Other-service
<=50K,22,Male,Craft-repair
<=50K,29,Male,Armed-Forces
<=50K,29,Female,Other-service
>50K,58,Female,Transport-moving
<=50K,36,Male,Prof-specialty
<=50K,30,Male,Exec-managerial
>50K,37,Male,Machine-op-inspct
<=50K,29,Male,Machine-op-inspct
<=50K,26,Female,Adm-clerical
<=50K,43,Male,Sales
>50K,49,Female,Craft-repair
<=50K,45,Male,Exec-managerial
<=50K,28,Female,Prof-specialty
<=50K,20,Female,?
<=50K,51,Female,Adm-clerical
>50K,32,Male,Handlers-cleaners
<=50K,24,Female,Machine-op-inspct
>50K,35,Male,Prof-specialty
<=50K,35,Male,?
>50K,41,Male,Prof-specialty
>50K,48,Male,Craft-repair
<=50K,61,Female,Adm-clerical
<=50K,20,Male,Adm-clerical
>50K,27,Male,Sales
>50K,55,Male,Transport-moving
>50K,39,Male,Adm-clerical
<=50K,17,Male,?
<=50K,47,Male,Handlers-cleaners
>50K,52,Female,Other-service
<=50K,24,Female,Sales
<=50K,29,Female,Other-service
<=50K,25,Male,Machine-op-inspct
<=50K,20,Female,Machine-op-inspct
<=50K,23,Male,Machine-op-inspct
<=50K,57,Male,Prof-specialty
>50K,51,Male,Prof-specialty
<=50K,33,Female,Prof-specialty
<=50K,39,Male,Prof-specialty
>50K,40,Male,Exec-managerial
<=50K,71,Female,Tech-support
<=50K,38,Male,Exec-managerial
<=50K,28,Male,Prof-specialty
<=50K,57,Female,Prof-specialty
<=50K,47,Male,Adm-clerical
<=50K,59,Male,Adm-clerical
<=50K,26,Male,Sales
<=50K,35,Female,Adm-clerical
>50K,61,Male,Exec-managerial
<=50K,17,Female,?
>50K,36,Male,Exec-managerial
<=50K,62,Male,?
>50K,34,Male,Prof-specialty
>50K,32,Male,Craft-repair
<=50K,42,Female,Sales
<=50K,39,Male,Craft-repair
<=50K,58,Male,Machine-op-inspct
>50K,61,Male,Farming-fishing
<=50K,40,Male,Craft-repair
<=50K,31,Male,Tech-support
<=50K,36,Male,Sales
<=50K,23,Male,Machine-op-inspct
<=50K,33,Male,Craft-repair
>50K,52,Male,Craft-repair
<=50K,22,Female,Other-service
<=50K,51,Female,Sales
<=50K,31,Female,Exec-managerial
<=50K,49,Female,Exec-managerial
<=50K,49,Female,Machine-op-inspct
<=50K,53,Female,Adm-clerical
>50K,52,Male,Exec-managerial
<=50K,20,Male,Handlers-cleaners
<=50K,26,Male,Other-service
<=50K,61,Male,?
<=50K,43,Female,Other-service
<=50K,46,Male,Sales
<=50K,43,Female,Adm-clerical
<=50K,41,Female,Sales
<=50K,44,Male,Transport-moving
<=50K,54,Male,Farming-fishing
>50K,65,Male,Sales
<=50K,32,Female,Exec-managerial
<=50K,25,Male,Adm-clerical
<=50K,23,Male,Sales
<=50K,25,Male,Prof-specialty
<=50K,19,Male,Handlers-cleaners
<=50K,37,Male,Exec-managerial
<=50K,45,Male,Machine-op-inspct
<=50K,37,Male,Sales
>50K,40,Male,Exec-managerial
<=50K,19,Male,?
<=50K,17,Male,Other-service
<=50K,27,Female,Tech-support
>50K,40,Male,Craft-repair
<=50K,59,Female,Sales
<=50K,19,Female,Adm-clerical
<=50K,43,Male,Machine-op-inspct
>50K,42,Male,Transport-moving
<=50K,54,Male,Transport-moving
<=50K,54,Male,Sales
<=50K,51,Male,Handlers-cleaners
>50K,50,Male,Transport-moving
<=50K,40,Female,Adm-clerical
<=50K,55,Male,Tech-support
<=50K,50,Female,Adm-clerical
<=50K,31,Male,Craft-repair
<=50K,42,Female,?
>50K,24,Male,Other-service
<=50K,30,Male,Sales
>50K,39,Female,Craft-repair
<=50K,37,Male,Transport-moving
<=50K,33,Male,Transport-moving
<=50K,48,Female,Other-service
<=50K,43,Male,Other-service
>50K,39,Male,Prof-specialty
>50K,53,Male,Exec-managerial
<=50K,52,Male,Exec-managerial
<=50K,28,Male,Adm-clerical
<=50K,32,Male,Other-service
>50K,31,Male,Sales
>50K,31,Female,Prof-specialty
<=50K,47,Female,Adm-clerical
<=50K,19,Male,?
<=50K,40,Male,Handlers-cleaners
<=50K,40,Female,Adm-clerical
<=50K,41,Male,Other-service
<=50K,53,Male,Adm-clerical
<=50K,46,Male,Machine-op-inspct
>50K,45,Male,Farming-fishing
<=50K,39,Female,Other-service
<=50K,19,Male,Machine-op-inspct
>50K,57,Male,Transport-moving
<=50K,49,Female,Machine-op-inspct
<=50K,59,Female,Exec-managerial
>50K,32,Male,Sales
<=50K,18,Female,?
<=50K,35,Male,Protective-serv
<=50K,58,Female,Transport-moving
<=50K,28,Male,Other-service
>50K,36,Female,Adm-clerical
<=50K,41,Female,Prof-specialty
>50K,47,Male,Sales
<=50K,50,Male,Craft-repair
<=50K,61,Male,?
>50K,36,Male,Exec-managerial
<=50K,38,Male,Craft-repair
>50K,56,Male,Other-service
<=50K,50,Male,Transport-moving
<=50K,45,Male,Sales
<=50K,44,Male,Exec-managerial
>50K,51,Male,Exec-managerial
>50K,44,Male,Exec-managerial
<=50K,25,Male,Craft-repair
<=50K,60,Male,Transport-moving
<=50K,17,Male,?
>50K,49,Male,Exec-managerial
>50K,46,Male,Craft-repair
<=50K,56,Female,Adm-clerical
<=50K,25,Male,Craft-repair
<=50K,22,Male,Transport-moving
<=50K,76,Female,?
>50K,41,Male,Prof-specialty
>50K,48,Male,Exec-managerial
<=50K,46,Male,Machine-op-inspct
>50K,30,Male,Craft-repair
>50K,39,Male,Transport-moving
<=50K,40,Male,Craft-repair
<=50K,70,Male,Adm-clerical
<=50K,35,Male,Craft-repair
<=50K,49,Female,Exec-managerial
<=50K,24,Male,Protective-serv
>50K,40,Male,Prof-specialty
>50K,61,Male,Transport-moving
<=50K,25,Male,Prof-specialty
<=50K,28,Female,Prof-specialty
<=50K,69,Male,Prof-specialty
<=50K,22,Female,Handlers-cleaners
<=50K,47,Male,Adm-clerical
<=50K,38,Female,Other-service
<=50K,26,Female,Adm-clerical
<=50K,17,Female,Adm-clerical
<=50K,33,Male,Other-service
<=50K,43,Male,Craft-repair
>50K,58,Male,Craft-repair
>50K,53,Male,Sales
<=50K,26,Male,Craft-repair
>50K,43,Male,Prof-specialty
<=50K,31,Male,Farming-fishing
<=50K,30,Male,Adm-clerical
<=50K,25,Female,Other-service
<=50K,57,Female,Adm-clerical
>50K,37,Male,Exec-managerial
<=50K,32,Male,Sales
<=50K,26,Female,Exec-managerial
>50K,45,Male,Adm-clerical
>50K,53,Male,Adm-clerical
<=50K,27,Male,Handlers-cleaners
>50K,28,Male,Craft-repair
>50K,32,Male,Sales
<=50K,35,Female,Sales
>50K,36,Male,Exec-managerial
<=50K,19,Male,Adm-clerical
>50K,37,Male,Exec-managerial
<=50K,49,Male,Machine-op-inspct
<=50K,20,Male,Other-service
>50K,64,Male,Exec-managerial
<=50K,60,Male,?
<=50K,32,Male,Craft-repair
<=50K,58,Male,Exec-managerial
<=50K,42,Male,Sales
<=50K,20,Female,Adm-clerical
<=50K,42,Male,Adm-clerical
<=50K,25,Male,Prof-specialty
>50K,30,Male,Prof-specialty
>50K,37,Male,Prof-specialty
<=50K,66,Male,Prof-specialty
>50K,59,Male,Exec-managerial
<=50K,44,Male,Other-service
>50K,46,Male,Adm-clerical
<=50K,59,Female,Adm-clerical
<=50K,25,Male,Exec-managerial
<=50K,17,Male,Other-service
<=50K,47,Male,Protective-serv
<=50K,47,Female,Other-service
<=50K,30,Female,Exec-managerial
<=50K,20,Female,Farming-fishing
<=50K,26,Male,Prof-specialty
<=50K,20,Male,Handlers-cleaners
<=50K,33,Male,Other-service
<=50K,48,Male,Machine-op-inspct
>50K,52,Male,Exec-managerial
<=50K,37,Female,Exec-managerial
<=50K,47,Male,Craft-repair
>50K,40,Male,Machine-op-inspct
>50K,48,Female,Exec-managerial
>50K,49,Male,Transport-moving
<=50K,50,Female,Other-service
<=50K,30,Female,Prof-specialty
<=50K,34,Male,Exec-managerial
<=50K,43,Male,Machine-op-inspct
<=50K,22,Female,Machine-op-inspct
<=50K,35,Male,Other-service
<=50K,26,Female,Adm-clerical
<=50K,62,Male,Prof-specialty
<=50K,39,Male,Protective-serv
<=50K,59,Male,Craft-repair
<=50K,69,Male,?
<=50K,27,Male,Craft-repair
<=50K,17,Male,Sales
<=50K,38,Male,Adm-clerical
>50K,41,Male,Craft-repair
<=50K,27,Female,Machine-op-inspct
<=50K,23,Female,Adm-clerical
<=50K,17,Male,Handlers-cleaners
<=50K,56,Female,Machine-op-inspct
<=50K,24,Female,Adm-clerical
>50K,62,Male,Prof-specialty
<=50K,44,Male,Transport-moving
<=50K,23,Male,Adm-clerical
<=50K,41,Male,Sales
<=50K,25,Male,Transport-moving
<=50K,21,Female,Other-service
<=50K,18,Male,Handlers-cleaners
<=50K,45,Male,Craft-repair
>50K,75,Female,?
<=50K,51,Male,Protective-serv
<=50K,42,Female,Other-service
<=50K,47,Female,Other-service
<=50K,29,Male,Farming-fishing
<=50K,33,Male,Other-service
<=50K,43,Male,Craft-repair
<=50K,20,Male,?
<=50K,19,Female,?
>50K,44,Male,Craft-repair
<=50K,24,Male,Other-service
<=50K,19,Male,Handlers-cleaners
<=50K,49,Male,?
<=50K,52,Male,Adm-clerical
<=50K,38,Male,Farming-fishing
<=50K,24,Male,Tech-support
<=50K,32,Male,Prof-specialty
<=50K,72,Female,?
>50K,26,Male,Sales
<=50K,31,Male,Sales
<=50K,29,Male,Sales
>50K,39,Male,Adm-clerical
<=50K,48,Male,Farming-fishing
>50K,40,Male,Craft-repair
<=50K,51,Male,Exec-managerial
<=50K,28,Male,Craft-repair
<=50K,22,Female,Exec-managerial
<=50K,23,Female,Adm-clerical
<=50K,65,Male,Protective-serv
<=50K,26,Male,Prof-specialty
<=50K,20,Male,?
>50K,55,Male,Prof-specialty
<=50K,38,Male,Other-service
>50K,33,Male,Prof-specialty
<=50K,33,Female,Adm-clerical
<=50K,37,Female,Sales
<=50K,19,Male,Machine-op-inspct
<=50K,24,Male,Sales
<=50K,30,Male,Craft-repair
<=50K,57,Female,Exec-managerial
<=50K,22,Female,Prof-specialty
>50K,57,Male,Machine-op-inspct
<=50K,46,Male,Tech-support
<=50K,67,Male,Adm-clerical
<=50K,35,Female,?
<=50K,47,Male,Craft-repair
<=50K,39,Male,Craft-repair
<=50K,50,Male,Other-service
<=50K,58,Female,Sales
>50K,36,Female,Prof-specialty
>50K,45,Male,Prof-specialty
>50K,54,Male,Machine-op-inspct
<=50K,26,Male,Adm-clerical
>50K,60,Male,Prof-specialty
>50K,46,Male,Prof-specialty
<=50K,26,Female,Exec-managerial
<=50K,32,Male,Craft-repair
<=50K,38,Male,Transport-moving
>50K,48,Male,Sales
>50K,44,Male,Exec-managerial
<=50K,37,Female,Other-service
<=50K,44,Male,Exec-managerial
<=50K,31,Female,Other-service
>50K,61,Male,Prof-specialty
<=50K,51,Male,Craft-repair
>50K,52,Female,Sales
<=50K,45,Female,Machine-op-inspct
<=50K,36,Female,?
<=50K,39,Male,Other-service
<=50K,67,Female,Other-service
>50K,40,Male,Adm-clerical
<=50K,27,Male,Farming-fishing
<=50K,37,Male,Machine-op-inspct
>50K,57,Male,Exec-managerial
